,product_link,product_name,final_price,product_description,name_dimension,final_price_dimension,product_description_location,body_dimension
123,https://in.puma.com/in/en/pd/puma-x-garfield-printed-youth-shorts/533431.html?dwvar_533431_color=48,PUMA x GARFIELD Printed Youth Shorts,"₹2,499","What better way to pay homage to the lounge-loving Garfield than with some ultra-comfy loungewear of your own? These shorts are made entirely from cosy cotton sweat fabric, wi...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5627, 'width': 785}"
124,https://in.puma.com/in/en/pd/puma-x-garfield-mini-sling-bag/078892.html?dwvar_078892_color=01,PUMA x Garfield Mini Sling Bag,"₹1,799","New for this season, our PUMA x GARFIELD collection is full of bright fun colours and cheeky Garfield-inspired prints. Ideal for busy kids, this stylish mini sling backpack fe...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1730, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5226, 'width': 785}"
125,https://in.puma.com/in/en/pd/active-sports-printed-youth-shorts/847008.html?dwvar_847008_color=01,Active Sports Printed Youth Shorts,"₹1,999",Step into the centre of the action with our Active Sports collection of undeniably stylish streetwear staples. Our Active Sports Printed Shorts are a sustainable twist on ever...,"{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5839, 'width': 785}"
126,https://in.puma.com/in/en/pd/one8-virat-kohli-youth-logo-shorts/849314.html?dwvar_849314_color=49,one8 Virat Kohli Youth Logo Shorts,"₹1,299",Train with adrenaline sporting the one8 Virat Kohli Men's Shorts the perfect piece featuring an ergonomic fit instilled with PUMA and one8 branding and striking sleek design a...,"{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5429, 'width': 785}"
127,https://in.puma.com/in/en/pd/one8-virat-kohli-youth-logo-shorts/849314.html?dwvar_849314_color=40,one8 Virat Kohli Youth Logo Shorts,"₹1,299",Train with adrenaline sporting the one8 Virat Kohli Men's Shorts the perfect piece featuring an ergonomic fit instilled with PUMA and one8 branding and striking sleek design a...,"{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5429, 'width': 785}"
128,https://in.puma.com/in/en/pd/active-sports-poly-youth-pants/847005.html?dwvar_847005_color=06,Active Sports Poly Youth Pants,"₹1,999","Step into the centre of the action with our Active Sports collection of undeniably stylish streetwear staples. Our Active Sports Poly Pants feature a slim, tapered leg and dro...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5709, 'width': 785}"
129,https://in.puma.com/in/en/pd/active-sports-poly-youth-pants/847005.html?dwvar_847005_color=01,Active Sports Poly Youth Pants,"₹1,999","Step into the centre of the action with our Active Sports collection of undeniably stylish streetwear staples. Our Active Sports Poly Pants feature a slim, tapered leg and dro...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5709, 'width': 785}"
130,https://in.puma.com/in/en/pd/italia-graphic-winner-youth-hoodie/769996.html?dwvar_769996_color=01,Italia Graphic Winner Youth Hoodie,"₹4,499","Show your support for your favourite team every time you hit the pitch in this FIGC Italia graphic hoodie. Comfy yet bold, it features graphics inspired by this season's kit, ...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5624, 'width': 785}"
131,https://in.puma.com/in/en/pd/italia-graphic-winner-youth-hoodie/769996.html?dwvar_769996_color=02,Italia Graphic Winner Youth Hoodie,"₹4,499","Show your support for your favourite team every time you hit the pitch in this FIGC Italia graphic hoodie. Comfy yet bold, it features graphics inspired by this season's kit, ...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5624, 'width': 785}"
132,https://in.puma.com/in/en/pd/italia-graphic-winner-youth-t-shirt/769991.html?dwvar_769991_color=01,Italia Graphic Winner Youth T-Shirt,"₹1,999","This FIGC Italia graphic tee is for the true Azzurri fans. Hit the pitch with pride thanks to bold graphics inspired by this season's kit, as well as the instantly recognisabl...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5653, 'width': 785}"
133,https://in.puma.com/in/en/pd/italia-graphic-winner-youth-t-shirt/769991.html?dwvar_769991_color=03,Italia Graphic Winner Youth T-Shirt,"₹1,999","This FIGC Italia graphic tee is for the true Azzurri fans. Hit the pitch with pride thanks to bold graphics inspired by this season's kit, as well as the instantly recognisabl...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5653, 'width': 785}"
134,https://in.puma.com/in/en/pd/zippered-jersey-youth-pants/672905.html?dwvar_672905_color=70,Zippered Jersey Youth Pants,"₹1,699","Comfy yet cool but also brimming with style in the Zippered Graphic Youth Pants . Featuring an open cuff, a sporty silhouette, the perfect relax gear

...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 120, 'width': 537}","{'x': 0, 'y': 0, 'height': 5569, 'width': 785}"
135,https://in.puma.com/in/en/pd/puma-x-1der-kl-rahul-character-youth-t-shirt/672907.html?dwvar_672907_color=24,PUMA x 1DER KL Rahul Character Youth T-Shirt,"₹1,099","Uber cool with unlimited swag the PUMA x 1DER Youth Character T-Shirt is a must have, this piece features unmissable 1DER branding at the back, t and stylish at the same tim...","{'x': 124, 'y': 1005, 'height': 80, 'width': 537}","{'x': 124, 'y': 1093, 'height': 27, 'width': 67}","{'x': 124, 'y': 1901, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5453, 'width': 785}"
136,https://in.puma.com/in/en/pd/puma-x-1der-kl-rahul-character-youth-t-shirt/672907.html?dwvar_672907_color=41,PUMA x 1DER KL Rahul Character Youth T-Shirt,"₹1,099","Uber cool with unlimited swag the PUMA x 1DER Youth Character T-Shirt is a must have, this piece features unmissable 1DER branding at the back, t and stylish at the same tim...","{'x': 124, 'y': 1005, 'height': 80, 'width': 537}","{'x': 124, 'y': 1093, 'height': 27, 'width': 67}","{'x': 124, 'y': 1901, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5453, 'width': 785}"
137,https://in.puma.com/in/en/pd/popcat-20-youth-slides/372017.html?dwvar_372017_color=01,Popcat 20 Youth Slides,"₹1,499","These sandals are comfort and style combined. The supportive EVA midsole keeps you feeling fresh every step of the way, and the bold PUMA No. 1 Logo across the strap means you...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5145, 'width': 785}"
138,https://in.puma.com/in/en/pd/popcat-20-youth-slides/372017.html?dwvar_372017_color=20,Popcat 20 Youth Slides,"₹1,499","These sandals are comfort and style combined. The supportive EVA midsole keeps you feeling fresh every step of the way, and the bold PUMA No. 1 Logo across the strap means you...","{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5145, 'width': 785}"
139,https://in.puma.com/in/en/pd/softride-infant-slides/375695.html?dwvar_375695_color=01,Softride Infant Slides,"₹2,499",Making sandals this soft can be hard work. But you will appreciate the fruits of our labour because the Soft Sandal is one of the most comfortable and lightweight sandals ever...,"{'x': 124, 'y': 1005, 'height': 40, 'width': 537}","{'x': 124, 'y': 1053, 'height': 27, 'width': 67}","{'x': 124, 'y': 1861, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5270, 'width': 785}"
140,https://in.puma.com/in/en/pd/mercedes-amg-petronas-f1-drift-cat-delta-v-kids-sneakers/306921.html?dwvar_306921_color=04,Mercedes AMG Petronas F1 Drift Cat Delta V Kids' Sneakers,"₹4,499","Your little one might be too young to drive, but they're never too young to appreciate the style and elegance of Formula 1. Inspired by the future of race cars and paying homa...","{'x': 124, 'y': 1005, 'height': 80, 'width': 537}","{'x': 124, 'y': 1093, 'height': 27, 'width': 67}","{'x': 124, 'y': 1901, 'height': 90, 'width': 537}","{'x': 0, 'y': 0, 'height': 5430, 'width': 785}"
